BGLAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCGB2A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGALS1,-9.0703155352127e-16,1.3709303869239165e-15,1.0,5.847310990432855e-16,-6.163080258463758e-17,1.092507188058497e-15,-1.4702375542905236e-15,-3.646927789727535e-15,-5.001469770712812e-15,-9.224860390965228e-16,-2.197217583142061e-15,2.4135845969757834e-15,-1.5855902199426022e-15,3.036742855805143e-15,-6.527440704033676e-15,-1.2642138131949371e-15,-0.14457170104420475,0.0846220739014304,-4.884534925180424e-18,0.0026695995868181756,0.037008732816088435,0.03648953918373856,0.0011753291183955747,0.12727656522294156,0.04438415380907484,-0.036260577777539583,-0.11183072008542112,-0.43914998961816826,-0.13622041679691788,0.4336679496885777,0.6034106035549919,-0.4167220991347609,-1.67579553248247e-15,1.0,6.72731383880433e-16,-6.639417727278512e-16,-1.9086356031253338e-15,1.6093349534064404e-15,1.850410500571195e-15,-2.5328339917725778e-15,-1.9018937022422858e-15,4.639366961671393e-16,3.4241702197691215e-15,-3.881319684148587e-15,9.799582838720476e-16,3.922594828201186e-15,1.1045277597407e-15,1.5255877183869572e-15,0.15444168626818797,7.851581211934435e-17,-0.10905592849435675,-0.13032814733081918,-0.0375540609775004,-0.1053373047986171,0.17111982773969095,0.2352895936366075,-0.3578346673974014,0.05584666922728803,0.4279968475988788,-0.29941880755585193,-0.34301118781561374,0.5702760106402442,0.05578403860315238,0.011790447381812211
APOC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM88,4.478895231033582e-16,-1.3804834503184066e-15,1.0,-2.154202533721428e-15,7.532029431314917e-16,-2.652625833239543e-15,2.3161469699839373e-15,2.1448777018632176e-15,6.035050286992418e-15,7.179931419479218e-15,3.075033401385147e-15,2.85169051496391e-16,-1.053788247376404e-15,-5.4861102598985275e-15,3.4251173455905515e-15,-1.3512147152165678e-14,-0.6021323385893449,0.30443062176397306,-1.1876028892474467e-17,0.10211131367929507,0.16119997539330883,-0.07161706096933725,-0.033669174037509055,-0.010408330499023214,0.08304108666314695,0.0675766810469687,0.5597289729724628,-0.056508532959478046,-0.16166444735249944,-0.1722953722383761,-0.3436249683215077,-0.011142970838812029,1.280182729016157e-15,1.0,-2.2041961159053677e-16,1.693110016854455e-16,1.6761360316792842e-16,6.698779494947726e-16,-5.981985108423906e-17,6.290552358173007e-16,3.1513404051483374e-15,-1.3308305602241052e-15,-2.128760495646986e-15,-2.857874052337252e-15,6.222130764547952e-16,-1.4124406616561999e-15,1.2961656372523566e-15,1.7050289331249011e-15,0.42303163368570046,2.1513117868396477e-16,-0.215754407877616,-0.21141822110551806,0.12001033592818017,-0.1792640780460569,0.21813298371412917,0.3582128612682365,0.032245385491289746,-0.47064977306039624,-0.24960240858343033,-0.44385964088002144,-0.1229580115309974,0.07293774450878167,0.026238409776925896,-0.06610073325220638
S100A8,2.3461972782982036e-15,-3.1480042923734445e-15,1.0,-4.7360663663344406e-15,6.315168956939187e-16,-4.999685889377123e-15,-1.4057245789736936e-14,6.466620478671e-15,1.3111213803958272e-15,-1.0223274656877953e-15,6.8063130594905254e-15,3.12716623268463e-15,-2.1745349507311466e-14,-1.1494765999587236e-15,4.9249452399941275e-15,3.195133586024443e-14,-0.10870348253444849,0.052371467219532244,-3.0550575723403754e-18,-0.007281631247781996,0.13713921478354074,-0.004420400878916461,-0.03779435689093017,0.0901430049227174,0.2002094362649215,0.17512472267034937,-0.8566900345215172,0.017256912606098494,0.3022148684389023,-0.04955340979553733,-0.23411593164052055,-0.05864419417965838,-5.666817619097444e-16,1.0,1.8443746093219224e-15,9.692584315171856e-16,6.243709628842987e-16,-2.9399590323052033e-15,9.713878073818324e-16,7.908345778097903e-15,-2.255176584399626e-15,3.802480162116658e-15,3.0640481791606296e-15,-1.5204148215867871e-15,8.730276380447938e-16,-1.0869234743373755e-15,-4.993207317384514e-15,-3.628363201012734e-15,0.10153264936079219,5.162196011283279e-17,-0.04282079980147747,0.07024587056153493,0.15049584511429384,-0.10513185448797834,0.12949869080367252,-0.00770634617729778,-0.1450445879876591,0.3468369354718198,0.3175259818327183,0.6004818640626359,0.2773407341591746,0.10376518423237185,0.27213758512402764,-0.4097719377072419
MIF,1.849788564209007e-15,-5.225617155515844e-15,1.0,-2.5310241236415025e-15,1.3767765675829034e-15,5.843160838936867e-15,-1.0042672205998564e-14,-5.978609414942473e-16,-5.495198205697014e-15,-1.323246861996153e-15,1.1720775711623885e-14,-1.854713460277722e-15,1.096598799307629e-15,-1.1743166570865048e-14,2.340173367548599e-15,1.022298149205268e-14,-0.6257147973417816,0.3612047443990798,-1.5827809657298386e-17,0.19899873826852424,0.15659823753415497,0.4474547371496088,-0.06327700652172079,-0.07646678542535026,0.11026811907737728,0.15344408356185155,-0.020979793464062358,0.08876754261183657,0.0458131841503634,-0.13947993831165936,-0.21489417301837138,0.3034217340662848,7.974078528548906e-16,1.0,6.928924830370935e-16,2.4471399073874256e-16,-7.413465763796713e-16,-1.929689211049509e-16,-1.415803990172627e-15,4.1628821124377584e-15,6.216625535939821e-16,2.3504926164014433e-15,-3.458668818464065e-15,-9.579140757180696e-16,1.906797340533824e-15,-1.9758539422903614e-15,1.8886460659368736e-15,-5.520892793851288e-16,0.41354833419424053,2.1026435015005117e-16,-0.19889863556389448,0.2098671214318881,-0.44460138116973696,-0.07675755738093709,-0.07034640268197491,-0.1517829169138134,-0.5574992676160095,-0.3540872752174664,-0.17245287633742107,0.03911969373737316,-0.0317931975630912,0.11082981072029033,-0.16801950444106775,-0.06961273820876267
S100A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMTA1,-4.862483076426905e-16,-1.748169622413712e-15,1.0,5.917902574141653e-15,6.086838341204281e-15,-1.6418980279431768e-15,-8.171033027385242e-15,4.996799279611235e-16,-6.4954947892472375e-15,8.033883183125265e-15,7.090426691200395e-15,3.72031564090667e-15,6.346865080565769e-15,4.982846710383889e-16,9.749254523717317e-15,-7.00396152151113e-15,-0.12123326353979222,0.07120211506148752,-7.890592978482593e-19,0.012236529223310151,0.1783424840345129,-0.1500490333399596,0.001851248388489163,-0.18114459461986238,0.07907983726167903,-0.876739633879002,-0.13854902624304188,0.27321671131766573,0.023054111955300507,0.13610432723208826,-0.061880595031447064,-0.03593297056789646,2.4576502918911472e-15,1.0,-2.0436306003820528e-15,1.5298813230881399e-15,4.762963916438993e-16,-3.2661954227139186e-16,-5.105098845347994e-16,-3.139514502248385e-15,-1.3072488808530123e-16,1.764394051681775e-15,-3.751047441846705e-15,2.4987603592133265e-15,-9.218156213767818e-16,-3.586452314847528e-16,3.962585770581145e-15,6.9255032032946496e-15,0.10348079214051273,5.263287671667168e-17,-0.07715220350728823,-0.08072696898831683,0.12313707050523716,-0.013066139919190305,0.165927766350408,-0.04912433794029029,0.019575335094192597,-0.06095477348344994,0.03748758331472059,0.2555411935187546,-0.3801803703938174,0.5263913276240423,-0.6432421536785482,-0.15922632483028365
