SLC7A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAM17,2.196384483566724e-16,-5.837494408132552e-16,-1.0,9.987784801953647e-16,-1.3491594655233515e-15,-8.255357193919637e-16,-2.1523221894380224e-15,-7.941695834028178e-16,-2.260203353785707e-15,2.059475987681404e-15,5.367781388393561e-16,8.846700281423008e-17,7.916376344373445e-15,1.3317952325712802e-15,1.5884778212711927e-15,-9.608018755664077e-16,0.257436363211468,-0.1480666041567291,1.4811000543594236e-16,0.14827854788535078,-0.05206227724234138,-0.16704337740745306,-0.10737076079027429,0.48306155759980457,0.023379691640068808,-0.6050876595578543,-0.4305176538265289,-0.10143984553103384,0.101695605561555,0.0682548697884849,-0.19227056764716524,0.006593909644347856,-8.74967230749919e-16,1.0,8.117972432952468e-16,1.0775536149462812e-15,7.757992025468108e-16,-3.863390298477394e-16,-6.08259258268633e-16,-1.6326667945633252e-16,1.0168921002222433e-15,6.614358313208005e-16,-8.564931022431218e-17,-1.4815614312294929e-16,2.5506883687084027e-15,3.930219023840313e-17,9.631180777577042e-16,-1.68765120889705e-16,0.3138984192432773,1.0159185830265521e-18,-0.1808197824858261,0.08123898699077044,0.38678886970465914,0.1047643717833775,-0.2988873682106495,0.34862322665250833,0.25019618381353764,-0.05688748860270576,-0.5158545805965794,0.008543037070391214,0.13486519238632355,0.18814757200806603,0.3235489772560391,-0.02082981225064023
NUMBL,3.429108492566955e-15,1.4244505076004729e-15,-1.0,-1.3068647793010764e-15,-1.278339058898718e-15,-7.351245557410499e-15,6.186727146192363e-15,-4.572222993239397e-15,-7.038594556594971e-15,-6.971196742316179e-15,-2.8679470669283107e-15,2.430871970527709e-15,9.973590637121651e-15,3.1735243872978883e-15,-1.6318755869468792e-14,2.3467244150020333e-15,0.09774386083674522,-0.07909918426887884,7.885915522588431e-17,0.11076827023710702,0.09212685195255095,-0.29942971711842803,-0.010090313309840025,0.5705835729010031,-0.2859071857821603,-0.5085330339196189,-0.15109253531896288,0.20757320447898875,0.30340336808806784,-0.20315211808256406,-0.09050509202242768,0.018082951837882336,-1.1016885331807215e-15,1.0,-1.8067527730539366e-17,9.900557790268643e-16,-9.734113095974e-17,1.2890269795923224e-16,6.266426679719936e-16,-3.1335643816075865e-15,-7.402643799175077e-16,9.09507131490302e-16,1.7759182821542622e-15,1.5818418615636278e-16,8.974621226308036e-15,-7.171752910285632e-15,3.226062240239701e-15,-7.507837321940634e-16,0.10382821771702756,5.153940232132101e-18,-0.16339099743077942,0.0808269720037953,0.42941426457188087,0.039275055161074775,-0.22549835562855366,0.4329794259722489,0.17357123284819534,-0.020190984796711373,-0.46232740796914634,0.21450295275133038,0.039381507667001395,0.32308772583634743,0.18343960520092578,0.3191406952306627
FOXJ3,4.867801010178804e-16,-2.106295953514939e-15,-1.0,1.0201699077335963e-15,-8.748730284139814e-16,-4.096724080733868e-15,7.535242254082882e-16,-9.06742309263676e-16,5.312968842932128e-16,-7.630037310502573e-16,1.0514855969500323e-15,-8.318232583671439e-16,5.119314033385456e-16,-5.294018242520276e-15,-8.073450232019539e-16,1.2045430444571845e-15,0.16292014743492295,-0.09801156818825958,9.804473003374329e-17,-0.007560304718565701,0.03623364501225293,-0.1810597645901958,0.05318335954125685,-0.11643339268000018,-0.17462687946536484,-0.4140602998468887,-0.09071851106631126,0.03335392719591908,-0.14041105030984827,-0.24692692058631097,-0.09974638910933371,0.7819159538313138,5.874604912768533e-16,1.0,-1.1657684466878672e-15,-5.417064128176441e-16,2.137179623477553e-16,3.8351039971533956e-16,1.634361593901346e-16,2.646062069989493e-16,3.408521648604406e-16,3.5814166097377506e-16,1.1660189890698566e-15,1.6293410006808465e-15,3.872007169342896e-15,-2.796878924678374e-15,2.1876799717933862e-15,-6.222523754012817e-16,0.17446682150784118,7.512967463956244e-18,-0.09204043840709353,0.1509598864065458,0.04058357712219123,0.13554829461911552,0.05966765821673367,-0.03996777103772129,0.5598024677080361,0.24474141595111004,0.16808651962629093,0.6190591803293238,0.2792090478669992,-0.0863884436469262,0.11675222048741211,0.17119209258256526
XPO6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G6PC3,3.429108492566955e-15,1.4244505076004729e-15,-1.0,-1.3068647793010764e-15,-1.278339058898718e-15,-7.351245557410499e-15,6.186727146192363e-15,-4.572222993239397e-15,-7.038594556594971e-15,-6.971196742316179e-15,-2.8679470669283107e-15,2.430871970527709e-15,9.973590637121651e-15,3.1735243872978883e-15,-1.6318755869468792e-14,2.3467244150020333e-15,0.09774386083674522,-0.07909918426887884,7.885915522588431e-17,0.11076827023710702,0.09212685195255095,-0.29942971711842803,-0.010090313309840025,0.5705835729010031,-0.2859071857821603,-0.5085330339196189,-0.15109253531896288,0.20757320447898875,0.30340336808806784,-0.20315211808256406,-0.09050509202242768,0.018082951837882336,-1.1016885331807215e-15,1.0,-1.8067527730539366e-17,9.900557790268643e-16,-9.734113095974e-17,1.2890269795923224e-16,6.266426679719936e-16,-3.1335643816075865e-15,-7.402643799175077e-16,9.09507131490302e-16,1.7759182821542622e-15,1.5818418615636278e-16,8.974621226308036e-15,-7.171752910285632e-15,3.226062240239701e-15,-7.507837321940634e-16,0.10382821771702756,5.153940232132101e-18,-0.16339099743077942,0.0808269720037953,0.42941426457188087,0.039275055161074775,-0.22549835562855366,0.4329794259722489,0.17357123284819534,-0.020190984796711373,-0.46232740796914634,0.21450295275133038,0.039381507667001395,0.32308772583634743,0.18343960520092578,0.3191406952306627
DSTYK,3.429108492566955e-15,1.4244505076004729e-15,-1.0,-1.3068647793010764e-15,-1.278339058898718e-15,-7.351245557410499e-15,6.186727146192363e-15,-4.572222993239397e-15,-7.038594556594971e-15,-6.971196742316179e-15,-2.8679470669283107e-15,2.430871970527709e-15,9.973590637121651e-15,3.1735243872978883e-15,-1.6318755869468792e-14,2.3467244150020333e-15,0.09774386083674522,-0.07909918426887884,7.885915522588431e-17,0.11076827023710702,0.09212685195255095,-0.29942971711842803,-0.010090313309840025,0.5705835729010031,-0.2859071857821603,-0.5085330339196189,-0.15109253531896288,0.20757320447898875,0.30340336808806784,-0.20315211808256406,-0.09050509202242768,0.018082951837882336,-1.1016885331807215e-15,1.0,-1.8067527730539366e-17,9.900557790268643e-16,-9.734113095974e-17,1.2890269795923224e-16,6.266426679719936e-16,-3.1335643816075865e-15,-7.402643799175077e-16,9.09507131490302e-16,1.7759182821542622e-15,1.5818418615636278e-16,8.974621226308036e-15,-7.171752910285632e-15,3.226062240239701e-15,-7.507837321940634e-16,0.10382821771702756,5.153940232132101e-18,-0.16339099743077942,0.0808269720037953,0.42941426457188087,0.039275055161074775,-0.22549835562855366,0.4329794259722489,0.17357123284819534,-0.020190984796711373,-0.46232740796914634,0.21450295275133038,0.039381507667001395,0.32308772583634743,0.18343960520092578,0.3191406952306627
TPD52L2,3.429108492566955e-15,1.4244505076004729e-15,-1.0,-1.3068647793010764e-15,-1.278339058898718e-15,-7.351245557410499e-15,6.186727146192363e-15,-4.572222993239397e-15,-7.038594556594971e-15,-6.971196742316179e-15,-2.8679470669283107e-15,2.430871970527709e-15,9.973590637121651e-15,3.1735243872978883e-15,-1.6318755869468792e-14,2.3467244150020333e-15,0.09774386083674522,-0.07909918426887884,7.885915522588431e-17,0.11076827023710702,0.09212685195255095,-0.29942971711842803,-0.010090313309840025,0.5705835729010031,-0.2859071857821603,-0.5085330339196189,-0.15109253531896288,0.20757320447898875,0.30340336808806784,-0.20315211808256406,-0.09050509202242768,0.018082951837882336,-1.1016885331807215e-15,1.0,-1.8067527730539366e-17,9.900557790268643e-16,-9.734113095974e-17,1.2890269795923224e-16,6.266426679719936e-16,-3.1335643816075865e-15,-7.402643799175077e-16,9.09507131490302e-16,1.7759182821542622e-15,1.5818418615636278e-16,8.974621226308036e-15,-7.171752910285632e-15,3.226062240239701e-15,-7.507837321940634e-16,0.10382821771702756,5.153940232132101e-18,-0.16339099743077942,0.0808269720037953,0.42941426457188087,0.039275055161074775,-0.22549835562855366,0.4329794259722489,0.17357123284819534,-0.020190984796711373,-0.46232740796914634,0.21450295275133038,0.039381507667001395,0.32308772583634743,0.18343960520092578,0.3191406952306627
MAPK11,3.429108492566955e-15,1.4244505076004729e-15,-1.0,-1.3068647793010764e-15,-1.278339058898718e-15,-7.351245557410499e-15,6.186727146192363e-15,-4.572222993239397e-15,-7.038594556594971e-15,-6.971196742316179e-15,-2.8679470669283107e-15,2.430871970527709e-15,9.973590637121651e-15,3.1735243872978883e-15,-1.6318755869468792e-14,2.3467244150020333e-15,0.09774386083674522,-0.07909918426887884,7.885915522588431e-17,0.11076827023710702,0.09212685195255095,-0.29942971711842803,-0.010090313309840025,0.5705835729010031,-0.2859071857821603,-0.5085330339196189,-0.15109253531896288,0.20757320447898875,0.30340336808806784,-0.20315211808256406,-0.09050509202242768,0.018082951837882336,-1.1016885331807215e-15,1.0,-1.8067527730539366e-17,9.900557790268643e-16,-9.734113095974e-17,1.2890269795923224e-16,6.266426679719936e-16,-3.1335643816075865e-15,-7.402643799175077e-16,9.09507131490302e-16,1.7759182821542622e-15,1.5818418615636278e-16,8.974621226308036e-15,-7.171752910285632e-15,3.226062240239701e-15,-7.507837321940634e-16,0.10382821771702756,5.153940232132101e-18,-0.16339099743077942,0.0808269720037953,0.42941426457188087,0.039275055161074775,-0.22549835562855366,0.4329794259722489,0.17357123284819534,-0.020190984796711373,-0.46232740796914634,0.21450295275133038,0.039381507667001395,0.32308772583634743,0.18343960520092578,0.3191406952306627
FAM117B,3.429108492566955e-15,1.4244505076004729e-15,-1.0,-1.3068647793010764e-15,-1.278339058898718e-15,-7.351245557410499e-15,6.186727146192363e-15,-4.572222993239397e-15,-7.038594556594971e-15,-6.971196742316179e-15,-2.8679470669283107e-15,2.430871970527709e-15,9.973590637121651e-15,3.1735243872978883e-15,-1.6318755869468792e-14,2.3467244150020333e-15,0.09774386083674522,-0.07909918426887884,7.885915522588431e-17,0.11076827023710702,0.09212685195255095,-0.29942971711842803,-0.010090313309840025,0.5705835729010031,-0.2859071857821603,-0.5085330339196189,-0.15109253531896288,0.20757320447898875,0.30340336808806784,-0.20315211808256406,-0.09050509202242768,0.018082951837882336,-1.1016885331807215e-15,1.0,-1.8067527730539366e-17,9.900557790268643e-16,-9.734113095974e-17,1.2890269795923224e-16,6.266426679719936e-16,-3.1335643816075865e-15,-7.402643799175077e-16,9.09507131490302e-16,1.7759182821542622e-15,1.5818418615636278e-16,8.974621226308036e-15,-7.171752910285632e-15,3.226062240239701e-15,-7.507837321940634e-16,0.10382821771702756,5.153940232132101e-18,-0.16339099743077942,0.0808269720037953,0.42941426457188087,0.039275055161074775,-0.22549835562855366,0.4329794259722489,0.17357123284819534,-0.020190984796711373,-0.46232740796914634,0.21450295275133038,0.039381507667001395,0.32308772583634743,0.18343960520092578,0.3191406952306627
